,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,Region,Unnamed: 0
163,29411.9615,193.5160781,-1.170534481,276.2915925,147.3916884,732.5818891,70,135.1373134,175,0.907859079,0.845822611,8.776119403,11.45671642,285.439176,335,3838,60198,1090486,2940,29009,433945,7749209,32960,276871,3822951,65209087,422460,3023387,37927819,608002631,335,-2.31E-13,16227.12239,28995.50612,1.14E-13,-4673.746269,12731.7354,-418241.3459,7158.208955,-18707.66251,331807.4323,-1619401.177,7556.511472,-244155.7547,1455905.492,-20671087.14,0.208378983,0.0134679,0.001939705,0.000122644,-5.88E-08,-1.41E-05,1.09E-08,214,1.874539843,2.651480932,4.97030665,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,214,
164,104039.3265,363.9601416,-1.141755959,447.9895501,315.6085098,1424.801455,54,163.9873418,236,0.855595668,0.709704272,26.107173,26.91476793,468.5936906,1185,31894,1012962,35143288,30937,800404,24833960,850130488,906461,22892666,695071598,23367025442,28536739,710236684,21143663192,6.97E+11,1185,2.76E-12,154542.3916,-439294.3636,2.03E-13,-32258.17553,124828.4443,-7336672.212,98783.38903,179818.0832,7563119.605,3677668.404,-286305.1939,-5946633.597,-13462497.89,-720761845.7,0.180402557,0.00368762,0.000596837,4.00E-05,-3.94E-09,-9.47E-07,4.75E-09,215,1.419446993,3.180434577,4.514458296,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,215,
165,23880.7568,174.3729449,1.370320024,224.6539482,141.6241287,610.1059837,67,191.7794118,253,0.915824916,0.776262227,8.341911765,10.93382353,227.9819396,272,2974,42056,672382,2269,25958,384046,6336914,23045,270882,4073994,67803414,257461,3096782,47014558,784901090,272,1.07E-13,9538.808824,3957.812933,-1.69E-13,1149.154412,8089.255731,50484.15174,4117.202206,-260.2526492,106695.6454,80714.16202,-3469.031655,48361.55428,178218.7,2011759.082,0.184580599,0.006335106,0.000531817,2.35E-05,7.39E-10,3.35E-07,2.52E-09,216,1.586268881,2.715759009,4.307924005,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,216,
166,59877.4858,276.1129891,-0.306224138,288.7116579,275.1370513,962.9507081,70,155.2404692,218,0.944598338,0.303026494,12.5542522,13.62463343,317.0606417,682,9292,163690,3260110,8562,115586,1986596,38768102,147620,1940428,32223958,609343348,2888526,36998606,593973608,10869881906,682,2.27E-13,37089.90616,19221.00286,-2.15E-12,-1068.111437,-39304.28894,41201.06582,40130.49267,-44021.70638,1892671.79,-4583781.407,27650.63863,-193490.3716,-4099985.807,5699350.115,0.166021102,6.38E-05,0.000298733,5.09E-06,9.74E-11,-3.92E-08,-1.73E-10,217,1.049337617,3.335337115,3.499894702,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,217,
167,60316.4703,277.1232852,-0.647263842,305.5739344,260.0269184,950.0896053,99,185.628821,255,0.950207469,0.525253176,13.58660844,15.07569141,320.503312,687,10357,193787,4082539,9334,134656,2406452,48532534,167902,2355694,39962158,759940636,3467146,47963824,779476772,14040980566,687,7.64E-13,37648.06405,25924.79671,1.83E-12,-6060.503639,-43723.52492,-825608.0881,41084.5968,-10861.35963,1333329.985,1108416.972,69526.60987,-506859.1569,-3253453.31,-41970190.63,0.166817441,0.000712571,0.000285578,5.83E-06,-6.99E-11,-1.10E-07,-2.28E-10,218,1.175162696,3.109197148,3.653812503,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,218,
168,8955.2838,106.781185,0.31249035,136.8610083,85.16076627,359.665354,51,78.88235294,113,0.910714286,0.782824371,7.647058824,4.078431373,148.1527084,102,416,2302,14510,780,3425,19457,123761,7246,32841,186689,1179837,74790,345089,1951817,12208409,102,2.84E-14,605.372549,183.5101884,-6.93E-14,243.8235294,-135.3644752,2291.409661,1281.294118,-440.3794694,6006.155755,-2903.154174,-216.8512111,7391.363118,-3751.497751,56446.11972,0.18134051,0.006417674,0.000208298,1.72E-05,1.01E-09,1.11E-06,-1.99E-10,219,1.607089912,2.62796072,4.223369162,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,219,
169,73924.9898,306.7967085,-0.634793269,458.7613213,261.9238131,1201.80492,59,180.9738717,243,0.411333659,0.820993874,75.48693587,18.51306413,913.7071315,842,15588,359604,9325650,63560,1136090,25478826,646802912,4894198,84857732,1853630392,46081781858,382090634,6436067936,1.37E+11,3.33E+12,842,-3.13E-13,71022.35629,38595.21159,9.38E-13,-40600.35629,-163304.0857,-6346742.481,96248.35629,380723.5299,9032502.361,67764919.64,-1888363.544,-29763145.26,-303156458.5,-4193331485,0.235936821,0.014384154,0.007498668,0.010361576,9.12E-05,0.000804762,-5.78E-06,220,1.751506729,2.619673596,4.588375933,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,220,
170,11764.7846,122.3903141,0.016120196,207.6173141,73.54755917,454.3070865,54,82.1641791,122,0.930555556,0.935152352,9.753731343,3.089552239,191.1112514,134,414,1796,8730,1307,4096,18038,89062,16859,53656,237278,1176862,244103,786766,3485768,17324812,134,1.95E-14,516.9253731,-12.97170862,-4.80E-14,57.95522388,162.1871241,749.0628568,4110.873134,438.6794386,14315.04295,3543.10879,-527.8609935,3219.987175,9471.301563,42035.76611,0.257729924,0.040102905,6.47E-05,7.29E-06,-1.48E-11,-2.67E-07,1.58E-10,221,2.822898767,2.188194604,6.177051851,PS,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,221,
171,141879.7904,425.0258342,-0.477071723,445.2795469,408.5008992,1418.979684,76,182.4238861,242,0.969406119,0.39795891,24.14851485,22.11633663,471.2094652,1616,35740,990022,30904192,39024,848333,23342897,727444727,1162846,24805835,666417143,20334942653,38660598,810098441,21171921665,6.29E+11,1616,3.41E-13,199584.1287,180392.6186,-2.85E-12,-14734.92079,87100.96672,-3002696.259,220474.3564,-200405.6819,17379984.23,-20794566.78,-68662.44251,-4635818.87,27180991.45,-724719043.7,0.160852216,0.000191339,6.53E-05,6.72E-08,1.23E-13,7.12E-10,6.86E-14,222,1.090033211,3.18671651,3.47362683,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,222,
172,43547.2624,235.4699483,1.018667575,272.5254605,221.5851928,879.6766918,124,176.8568548,224,0.888888889,0.582150987,14.25201613,18.25806452,312.7391031,496,9056,189124,4258526,7069,133035,2844495,65239047,120529,2343037,50767333,1169370865,2287477,45724623,998208267,22960361079,496,-6.54E-13,23778.96774,-62828.04787,6.38E-13,3968.741935,4173.609001,348836.9327,19781.49798,29285.59378,438920.0251,1058314.18,5843.291339,289191.9359,921608.2739,13609813.65,0.177063548,0.001304996,0.000757849,4.08E-05,4.86E-09,-1.68E-07,-5.28E-09,223,1.229890215,3.227869756,3.96992543,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,223,
173,54960.8594,264.5341936,-0.419771383,307.8312798,239.3223959,933.2330702,38,78.37859425,105,0.941353383,0.628948895,13.19808307,12.11182109,331.279527,626,7582,120130,2174518,8262,93851,1422971,25058693,148496,1572787,22487135,379441801,3038616,30218027,406315499,6533574785,626,-2.91E-13,28298.17252,34040.12755,-7.43E-13,-6216.865815,-11919.58592,-471700.5589,39453.4377,-61668.56115,1557695.674,-2792826.389,37333.96078,-894689.648,-425257.6286,-51544569.41,0.17289043,0.001817044,0.000554687,1.47E-05,4.39E-10,4.29E-07,1.25E-09,224,1.2862619,3.03163821,3.899480726,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,224,
174,251450.3216,565.8237296,-0.207527322,698.0021481,485.8242858,2097.615116,52,194.9867318,255,0.928062216,0.718021241,40.0827514,31.57506983,730.198996,2864,90431,3358313,135747563,114797,3521472,128686620,5151197172,5572955,170629888,6182858412,2.45E+11,298628909,9217013808,3.32E+11,1.30E+13,2864,3.87E-12,502947.86,-2052632.096,-2.63E-11,-103251.2916,596528.3908,-37624947.69,971575.3879,2940636.403,107839299.6,520454003.1,-2637290.284,-68162315.53,-350902969.4,-16384416712,0.17976519,0.00389791,0.000715403,2.57E-05,3.48E-09,1.47E-06,1.64E-10,225,1.436737867,3.005170001,4.317641537,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,225,
175,380160.577,695.7265842,0.225078963,826.5296227,629.5550193,2620.84173,79,191.9122402,255,0.905478879,0.647947778,45.47551963,40.52240185,878.3844017,4330,175462,8375854,436969612,196909,8171558,400989330,21442031546,11016247,471623036,23537685384,1.27E+12,683479777,30129853040,1.52E+12,8.22E+13,4330,-1.83E-11,1265712.327,-5019516.683,-2.89E-11,192332.3746,4505477.458,75426261.63,2061707.905,7725418.861,377183294.5,3047549431,-5004256.322,186415293.6,1223684434,58953822237,0.177472824,0.00222341,0.000747669,4.97E-06,-3.03E-10,-2.34E-07,-1.04E-11,226,1.312879093,3.170898728,4.163006646,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,226,
176,26778.0545,184.6479838,-0.825157177,241.3730574,154.9377308,678.6354324,83,113.0163934,142,0.907738095,0.766787094,8.13442623,10.21967213,255.9228153,305,3117,41081,623865,2481,21648,242212,3142122,28817,237470,2410878,27781064,390651,3169416,30498172,325278510,305,-4.17E-13,9226.281967,15451.49579,3.91E-14,-3707.006557,-16189.58073,-274807.0155,8635.488525,3278.450943,219736.4056,961502.0698,15751.75063,-167048.5614,-596916.7172,-10902575.42,0.192010433,0.006392288,0.001579421,0.000132988,9.54E-09,1.34E-06,6.02E-08,227,1.557871386,2.811562482,4.38005274,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,227,
177,15715.6451,141.4559324,-0.790369724,172.9247609,118.5565753,471.1636216,100,145.575419,170,0.937172775,0.727981951,7.240223464,7.502793296,176.7928064,179,1343,12887,140933,1296,8714,78650,830846,12174,74710,625086,6215266,129546,737378,5725586,53223866,179,-3.20E-14,2810.748603,2067.571237,-4.97E-14,-1009.620112,495.1822353,-30185.83823,2790.670391,-2009.255142,34804.05338,-50628.19438,993.3650635,-32161.10136,52559.52131,-775806.3491,0.174820355,0.003971978,0.000357937,1.21E-05,-1.41E-10,-6.71E-08,-7.81E-10,228,1.458584312,2.724674125,3.974166934,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,228,
178,96664.3869,350.8232033,-1.394934492,382.7211011,341.3633895,1256.750235,84,190.284287,255,0.913692946,0.452158256,20.61671208,22.22252498,426.7209517,1101,24467,657803,19586615,22699,500386,13612066,413694250,560029,12406032,338809712,10351154076,15112555,336815680,9177317896,2.80E+11,1101,2.66E-12,114084.4814,-101919.0716,-4.55E-13,-4043.09446,230026.4789,537273.1851,92050.2525,127484.1883,6011813.344,18532550.81,-228948.7547,-1752827.82,5837971.725,-60872012.23,0.170049962,0.000374903,0.000667078,4.05E-07,-2.33E-12,7.10E-09,-6.23E-12,229,1.121154502,3.283723399,3.681561273,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,229,
179,103775.9358,363.4991406,1.189668823,381.0554667,351.3584205,1224.759054,82,181.3054146,244,0.96411093,0.387031859,19.9357022,20.19881557,397.7562241,1182,23875,601893,16940875,23564,482284,12329702,349781800,576174,11923658,304104808,8555783726,15668504,328433956,8336238530,2.32E+11,1182,-2.37E-12,119646.2783,-50076.91694,-9.09E-13,6319.109983,75265.32175,-241691.8695,106409.1134,33673.85001,6939519.201,3702463.983,-60610.07002,2400544.19,8171923.418,135845633.8,0.161800521,0.000171596,4.54E-05,2.10E-07,2.92E-13,-1.66E-09,-5.78E-13,230,1.084520662,3.214122774,3.485782558,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,230,
180,24934.3196,178.1778935,0.817358136,192.6248457,166.4381017,585.8771648,146,213.221831,255,0.953020134,0.503400616,10.24295775,10.26760563,205.71365,284,2916,36552,511104,2909,30817,396139,5638573,36287,392335,5072045,72212203,502013,5517307,71371309,1011877579,284,1.71E-13,6611.661972,30.6034517,7.64E-14,948.5352113,2260.037493,33746.45579,6490.235915,322.7821861,100891.1124,89808.14724,-2631.632241,54360.98632,79326.09567,1587359.676,0.162441702,0.000555481,4.84E-05,1.42E-07,-2.14E-13,-3.35E-09,3.06E-13,231,1.157336233,3.041545148,3.520090405,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,231,
181,8955.2838,106.781185,1.29811396,131.6240935,87.17468733,346.414173,45,53.58823529,62,0.927272727,0.749238417,4.431372549,6.950980392,136.4292593,102,709,6135,59131,452,3325,29899,295639,2606,19915,181305,1797781,16886,133027,1219657,12077605,102,-7.11E-15,1206.754902,-289.5240292,-1.95E-14,183.1568627,166.2898885,3591.585041,603.0196078,177.4725106,5188.375093,2329.024841,-6.565936178,2503.416288,2405.029036,37795.8546,0.173949876,0.004607051,8.43E-05,3.45E-06,-4.03E-11,-1.82E-07,-4.28E-11,232,1.509888908,2.6318447,3.973793122,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,232,
182,76822.2875,312.7509782,-1.086337982,375.1158402,302.9935535,1226.090865,97,165.872,213,0.859528487,0.589548068,21.65485714,18.12228571,414.8275835,875,15857,368405,9943925,18948,330826,7621940,205309384,474108,7826704,173807390,4564758418,12921012,200820274,4243203380,1.07E+11,875,1.04E-12,81039.91543,330327.3281,1.62E-12,-12555.06971,99235.47534,-3050108.213,63791.76686,-221460.1533,3536960.804,-17866431.4,-108532.2066,-1288479.824,15726354.53,-256139819.4,0.189167912,0.001583157,0.002250835,2.33E-05,4.26E-09,6.46E-07,-3.20E-09,233,1.238032413,3.268565956,4.046590598,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,233,
183,373136.825,689.2695853,-1.554577069,1344.143226,389.7080498,3118.279211,91,198.4442353,255,0.8753862,0.957047718,24.98447059,63.75670588,1192.974329,4250,270966,22740724,2143975536,106184,6688752,554683118,51768770532,3113750,195871472,16152173926,1.50E+12,100200044,6305483958,5.18E+11,4.78E+13,4250,-2.54E-12,5464824.434,-2736523.879,-6.90E-12,-81190.05741,-3129010.711,-208744275.7,460798.9751,1406010.262,578151308.1,2440970606,-620988.173,-36283751.49,-1599803195,-71341079815,0.328062196,0.076831687,9.03E-05,1.14E-05,-3.44E-10,-2.52E-06,1.26E-10,234,3.449103058,2.319900997,8.001577623,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,234,
184,877003.2341,1056.709609,0.227352987,1225.817411,1021.666525,4089.772438,71,189.5743318,255,0.891795375,0.552583799,56.58404245,62.64460907,1257.466568,9989,625757,46788407,3828983621,565218,36124336,2664036290,2.12E+11,42501558,2809099508,2.07E+11,1.63E+13,3713980332,2.52E+11,1.86E+13,1.4484E+15,9989,6.64E-12,7588104.362,-52765507.23,-2.78E-10,716475.3507,-73207554.21,850702027.1,10519238.7,65523878.91,5781622967,52952007183,118628272.3,1292032121,-57414246280,7.16955E+11,0.18147245,0.001069186,0.001775571,2.24E-05,4.38E-09,7.29E-07,-8.26E-10,235,1.19982145,3.336363474,4.003040462,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,235,
185,78490.4286,316.1283245,1.238994605,476.9235429,259.7350045,1317.127243,65,186.0894855,255,0.808318264,0.83869259,11.8590604,27.10402685,461.418988,894,24231,790709,27879225,10602,318716,10804854,386267072,179468,5757158,198315504,7078529354,3698004,122724440,4246621278,1.51E+11,894,-2.63E-12,133951.3255,-813413.608,7.37E-13,31359.10738,-272127.9687,8661089.515,53738.24161,149073.4128,5689250.07,-23288588.04,295112.0413,3959246.627,-374467.0248,653460118.6,0.234836227,0.016230538,0.00494621,0.000773772,1.03E-06,7.33E-05,-1.11E-06,236,1.836192791,2.761715715,5.071042487,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,236,
186,577528.0082,857.5147219,0.409084378,1429.861234,628.507555,3893.116689,110,197.7839769,255,0.761607039,0.898214,80.40103375,47.21769535,1384.891072,6578,310598,17737578,1145830202,528878,27791255,1706765271,1.15E+11,50874002,2841792587,1.80E+11,1.24E+13,5319101948,3.08E+11,1.98E+13,1.36605E+15,6578,3.65E-11,3071856.26,18210701.68,-1.96E-11,2818854.72,14446016.83,2341089346,8351664.073,-13638207.48,2868023116,16638092674,-114185253.7,5639576258,-8473266259,3.23042E+12,0.264005042,0.031864623,0.002298589,0.000809421,9.71E-07,8.87E-05,5.26E-07,237,2.275010415,2.722723434,6.194224171,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,237,
187,140299.4462,422.6521064,-0.043771686,669.9034157,289.066657,1699.137951,73,183.4981227,255,0.88531856,0.902110556,31.25281602,14.57634543,659.171342,1598,23293,435377,9209533,49942,709810,12735048,257094670,2070540,29262372,508106114,9802902252,98627230,1407801946,24072251064,4.52E+11,1598,1.60E-12,95850.18586,69036.61743,1.14E-11,-18161.84355,-342242.6697,-4186696.037,509711.8623,216683.24,22728071.13,17755428.54,2057162.205,3079604.224,-67661748.73,-510422227.7,0.237140155,0.026468903,0.000945066,0.000290065,1.45E-07,4.31E-05,-4.62E-08,238,2.317470381,2.536392428,5.878014328,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,238,
188,193328.7738,496.1389321,-0.025155666,514.289459,504.2533136,1883.322676,36,181.41099,255,0.876592357,0.196591838,26.03178928,25.64168937,586.8044323,2202,56463,1846397,68589777,57322,1469430,47548652,1749214782,1906788,47823740,1503758954,53970720416,71686750,1758444480,53597740478,1.87E+12,2202,1.38E-12,398590.2929,803981.7099,1.48E-11,-402.9182561,-495702.6263,2626870.204,414593.7748,-1048548.23,60603636.43,-202976452.4,464411.0134,2980981.649,-203935249.3,4271457682,0.167708175,1.09E-05,0.000374881,1.17E-06,-1.64E-11,-3.80E-09,-1.84E-11,239,1.019902983,3.661989649,3.734874169,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,239,
189,449081.1435,756.1665628,0.079766961,1011.839028,583.0666896,2836.627557,67,196.2183773,255,0.926294821,0.817277345,49.54252199,33.21681329,997.6300208,5115,169904,6897372,312064622,253410,8615255,350804843,15804780257,16266704,560856847,22693925927,1.01E+12,1186520460,41324239499,1.66E+12,7.34E+13,5115,-1.05E-11,1253702.554,-332103.2741,1.14E-10,197782.3431,-4047759.34,92999445.12,3712133.501,931505.1524,706055971,720032056.3,12810008.02,317016134.8,-221230825.9,1.35242E+11,0.189802139,0.009058034,0.000180631,2.20E-05,1.39E-09,2.10E-06,-1.11E-10,240,1.735374436,2.803437581,4.865013912,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,240,
190,514226.4433,809.1560063,-1.433534046,978.3918914,790.3454446,3698.505981,84,193.4360594,255,0.829603399,0.589456,40.51937852,56.94553526,1009.962566,5857,333530,22958264,1750043750,237322,13326459,892666045,66550409697,12246518,668257521,43047389119,3.11E+12,724140412,38027951127,2.34E+12,1.62716E+14,5857,2.44E-12,3965219.626,-8929990.05,-5.16E-11,-187969.3183,-16180517.33,232586546.4,2630378.051,-13894201.63,1452831575,-13322805029,14756545.82,-593823611.7,-593111111.9,-2.41E+11,0.192266539,0.001634211,0.000736945,7.59E-05,-5.14E-09,2.83E-06,-1.72E-08,241,1.237929437,3.780188709,4.679606881,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,241,
191,31519.0871,200.3281011,-1.476428807,236.4342467,171.3427505,658.5636216,116,191.7632312,246,0.965053763,0.689069625,9.116991643,12.84122563,240.9019529,359,4610,73424,1299572,3273,41393,657191,11644967,37403,473547,7471601,131386317,476571,6065489,95115347,1658316827,359,1.24E-13,14225.94986,-8639.41425,-2.42E-13,-636.3314763,4127.557693,-47441.16426,7563.086351,4849.495387,219682.3963,195341.0553,-2337.028561,-28230.43256,105689.3566,-1427653.646,0.169063215,0.002770172,0.000126503,2.95E-06,4.13E-11,1.19E-07,-3.91E-11,242,1.379890576,2.785398607,3.84354529,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,242,
192,38806.2298,222.2827622,-1.320285546,340.6549793,150.7527869,831.7707081,61,128.9411765,173,0.924686192,0.896749733,9.35520362,15.69909502,329.5523711,442,6939,143645,3382167,4135,57864,1089476,23855700,47639,619316,10776108,220134872,619375,7638102,123997322,2366332002,442,-4.26E-14,34708.97964,37271.35652,-2.27E-13,-7051.757919,-32939.7887,-1019824.052,8955.233032,3368.07463,650482.6574,2015635.743,6146.397801,-328545.9879,-1199178.888,-41931633.16,0.223501836,0.022589214,0.000696856,0.000140455,3.99E-08,1.66E-05,-1.84E-08,243,2.259692748,2.441680758,5.517448302,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,243,
193,81475.5232,322.0836197,0.971315449,389.5178773,277.3207355,1179.516692,5,15.1012931,31,0.912487709,0.702221095,15.54849138,21.14547414,401.0535136,928,19623,499435,13969173,14429,328132,8713666,250060360,290889,6990196,189955922,5499500212,6719117,168518680,4655488702,1.35E+11,928,-1.08E-12,84497.36099,-165090.3992,-2.60E-12,23023.95366,-25499.62553,3594223.488,66539.81789,123234.6834,4764668.791,3822797.486,127044.3215,3992916.907,11623680.57,472208989,0.175383169,0.003293903,0.000475757,1.75E-05,-1.16E-09,-9.20E-07,1.10E-09,244,1.404575379,3.028145204,4.253258198,B,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,244,
194,56892.3912,269.1424201,-0.503617043,298.0936934,250.3906359,904.8472432,97,168.962963,234,0.962852897,0.54262829,15.87808642,12.93055556,318.1663491,648,8379,140077,2672001,10289,127941,2122683,40679715,201549,2396025,38426907,720555375,4395665,49989075,767624949,13932158997,648,-2.49E-13,31731.875,40106.02431,-9.93E-13,-5101.486111,30458.38773,-369185.201,38179.36883,-48111.86698,1194603.344,-2379675.868,-16978.07519,-699079.8204,2837625.673,-42183028.89,0.166493398,0.000826176,0.0004005,2.15E-06,5.56E-11,6.17E-08,-3.00E-11,246,1.190514543,3.035445779,3.613742343,C,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,246,
195,26251.2731,182.822753,-0.969385847,349.6798806,105.5090923,803.7178337,106,189.0468227,230,0.8125,0.953393252,11.42140468,13.84615385,314.9769785,299,4140,75776,1579032,3415,36248,559354,10504550,48947,415410,5365628,89425788,802021,5689022,61497844,895533464,299,3.84E-13,18452.92308,18821.82249,4.83E-13,-11036.61538,-485.0120916,-1162380.341,9942.90301,-10210.39105,849811.5361,-366415.0394,15853.66703,-746903.8629,1294517.082,-76546607.66,0.317623137,0.0700213,0.001148726,0.000129867,-4.67E-08,-3.38E-05,-1.84E-08,247,3.314215608,2.298438882,7.617522015,I,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,247,
196,281301.2676,598.467959,0.781694868,800.1028217,495.6801785,2295.992754,84,199.178839,255,0.883131202,0.7849804,38.81616729,38.38826467,793.8552439,3204,122996,5728524,296531048,124367,5224076,250852334,13101341504,5841035,253421158,12224778204,6.35E+11,305791841,13400893040,6.44E+11,3.31E+13,3204,-1.95E-11,1006920.999,-684947.0777,1.90E-11,449842.6879,-6044372.238,298497628,1013584.723,-5728377.577,327790288,-4591091153,378300.9813,295808926.8,-4372467310,1.8411E+11,0.196822648,0.007681307,0.001821219,0.000216899,1.35E-07,1.88E-05,-1.74E-08,248,1.614151335,2.869622118,4.632004372,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,248,
197,51624.5772,256.37951,-0.548397203,360.4167023,184.9748165,921.3136999,110,206.9047619,255,0.937799043,0.858254175,17.41326531,13.78571429,364.9491708,588,8106,136954,2572308,10239,123334,1915206,33950260,221783,2423696,34969528,583728410,5357031,54477106,738270414,11641159144,588,-5.61E-13,25207,-10693.71429,3.01E-12,-17817.92857,21655.40816,-1578953.666,43488.57653,-13204.43659,1896225.905,-3492149.179,-19491.46121,-2475242.131,2488000.934,-191914373.9,0.198689136,0.013419315,0.000113381,8.19E-06,-1.47E-11,-2.74E-07,2.49E-10,249,1.948463629,2.556245851,4.98075207,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,249,
198,540389.9195,829.4852712,0.19402815,1106.655486,661.0495165,3189.082203,49,187.5353371,255,0.921131398,0.801988156,59.36100731,35.73127539,1088.372994,6155,219926,9901230,506911874,365367,13708008,635770288,33274166376,26926281,1015012834,47150665522,2.47E+12,2205727149,82402847454,3.80E+12,1.9844E+14,6155,-3.56E-11,2042993.529,7130769.384,-1.39E-10,652979.1061,1359749.059,536587844.7,5237727.842,-24620522.51,1632301537,-8856159559,-14477615.72,1071135709,-7087554480,7.33425E+11,0.192184473,0.008299791,0.00078157,5.41E-05,1.49E-09,5.13E-07,-1.10E-08,250,1.67408864,2.881729899,4.824271288,MC,/Users/jacobpietryga/Desktop/Academics/colloidal_crystal_ML/Images/Training_20240215/39.5 hold 7.bmp,250,
