Region,Unnamed: 0,area,equivalent_diameter,orientation,major_axis_length,minor_axis_length,perimeter,min_intensity,mean_intensity,max_intensity,solidity,eccentricity,centroid_local-0,centroid_local-1,feret_diameter_max,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,label,major_axis_length/minor_axis_length,perimeter/major_axis_length,perimeter/minor_axis_length,Labels,Filename,RC_Labels
137,136,550486.5629999998,837.198459659921,-1.515123910611798,1179.5334531222834,653.36618088797,4013.870705153692,109.0,199.9923444976077,255.0,0.9054151624548736,0.8325704552312221,43.259968102073366,68.90095693779904,1265.505137445123,6270.0,432009.0,35962467.0,3322503795.0,271240.0,18449544.0,1560100974.0,147440767470.0,13652542.0,922702320.0,78841723618.0,7550390732610.0,746853964.0,50295073188.0,4329279288786.0,418256502120942.0,6270.0,4.547473508864641e-12,6196633.494258375,-9252550.238457829,5.2708060138684225e-11,-239151.55980861225,37321341.35609532,-599066484.3558929,1918708.2519936203,2720489.2642705254,1679288291.4568758,-1820474868.1019888,-9761082.98907484,-174281951.98185164,14957222835.948208,-258825930376.57547,0.2064294861547226,0.0119892390940861,0.001560347248565,8.278740308302271e-05,-2.527210637418461e-08,-7.598370745966044e-06,-1.5705689929619085e-08,137,1.8053175808996045,3.402930789736211,6.143370781295357,Multiple Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
138,137,505358.9563999999,802.148993376276,-1.5329732195978554,962.5215761603832,719.8313361015362,3747.296571375666,118.0,209.69145239749827,255.0,0.8741078208048595,0.6638565340932674,40.415740097289785,47.81028492008339,1024.077131128315,5756.0,275196.0,16950950.0,1170474432.0,232633.0,11059033.0,683461809.0,47483700169.0,11527589.0,548702377.0,34129621413.0,2387357248933.0,633935959.0,30195554065.0,1886516822457.0,132549842758417.0,5756.0,5.5138116294983774e-12,3793750.8311327305,-2715933.470605657,-1.0857093002414331e-10,-63217.0118137598,4421466.091069906,-22556161.91860089,2125554.133947186,2674987.1067652246,1458191652.4553397,1283585359.757494,-3771768.853035308,-127657427.73565432,-651467828.2604195,-115813583527.39925,0.1786607468207908,0.0025497578157301,6.419359181983051e-05,6.707176163146829e-08,-1.2956752151659717e-13,-3.3182551587950783e-09,5.0807663532767895e-14,138,1.337148756781289,3.893207865868413,5.205798057737083,Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
139,138,352328.9596999999,669.7754580793786,0.5142941289270281,813.3458785299583,660.7419914233142,3714.030705153693,121.0,204.0750062297533,255.0,0.741363384444855,0.5831351412736642,50.400946922501866,35.70171941191129,961.509935986103,4013.0,143271.0,6517721.0,338467521.0,202259.0,7496222.0,358834540.0,19590071222.0,11928359.0,457167946.0,22618883292.0,1270822883290.0,761028143.0,29915933516.0,1512479389690.0,86488800577232.0,4013.0,-2.7313262762618248e-11,1402699.9581360577,5616074.003931637,8.015632602109689e-11,275227.9334662347,10683008.9134608,334355185.86098087,1734313.8764016938,3561523.005010126,539474777.0265067,5579891846.049261,-14994569.094508002,109960119.72475474,3822744666.5788007,146131598145.47745,0.1947951387331908,0.0015923601067272,0.0021511340393413,9.87922027836443e-05,-4.5058730353932836e-08,-3.897852836981049e-06,-6.6210620445547405e-09,139,1.230958360581742,4.5663607613853445,5.620999956659699,Multiple Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
141,140,153907.96569999997,442.6756241075207,1.1894174562587716,654.207922637226,341.319727973959,2188.0998403875383,117.0,203.71477467199088,255.0,0.7964561562925943,0.8531108255365665,24.962350256702795,31.093553907586998,645.4427089215587,1753.0,54507.0,2175057.0,99390327.0,43759.0,1494906.0,61896344.0,2858948352.0,1291557.0,45969754.0,1922379028.0,88639845952.0,41788837.0,1517258394.0,63558012536.0,2916963470640.0,1753.0,-5.400124791776761e-13,480240.65715915576,1895297.394439131,3.883116050928948e-12,134283.17455790073,-748872.9162892125,58308975.23085475,199229.51511694244,-893390.4780138949,50482245.03881597,-267247348.93760163,-397935.0861406512,33775151.81083692,-244536446.60738823,14223898617.027489,0.221109073314168,0.0160001055557976,0.0014710749390355,0.0001400840077339,-3.6085552591444745e-08,-1.3851718241394048e-05,-5.2361565011320496e-08,141,1.9167011720082552,3.344655062517321,6.410704278290294,Crystal,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,Crystal
6,5,201932.87,507.0590847878231,-1.3336114918750366,575.441919441877,476.3464799562492,2503.5788160089232,64.0,149.8313043478261,202.0,0.8078679311556024,0.5610344457186438,29.311304347826088,36.96782608695652,677.2377762647326,2300.0,85026.0,3675970.0,173900658.0,67416.0,2453248.0,104824082.0,4894813276.0,2356986.0,85762704.0,3637681646.0,167532319224.0,91800678.0,3372468166.0,142739064056.0,6507922170886.0,2300.0,-1.0089706847793425e-12,532743.6191304347,-1380708.5827689937,1.077182787412312e-11,-38974.963478260855,-41754.10025859912,-38019248.84667147,380935.1060869565,914869.4955221184,62604479.899623975,53686396.208506726,382934.3478623811,-1195068.3887044878,36631246.11715065,-5505040093.127172,0.1727180955042327,0.0010406629387759,0.0002684211322522,5.180115735938556e-06,-8.370470705867751e-11,1.1762779917105853e-07,-1.7408149733696592e-10,6,1.2080322699030532,4.350706355277614,5.2557936740476565,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,Incomplete
13,12,182793.1458,482.4307844023848,-0.130002911673069,668.6903152950076,474.345253174281,2901.1142483920003,99.0,184.66090297790583,255.0,0.6679499518768046,0.7048417071531272,43.10230547550432,35.23823246878002,755.259200076371,2082.0,73366.0,2924302.0,125208760.0,89739.0,3119922.0,126497756.0,5572824864.0,4525147.0,156482316.0,6414561934.0,287176331142.0,245257191.0,8478126396.0,350472808922.0,15860586896898.0,2082.0,-8.597567102697212e-13,339013.8366954851,-1730970.460135409,2.6687985155149363e-11,-42321.74351585012,3436284.766362981,-29570241.88912013,657189.2089337175,672463.4931497362,79219502.09705418,-248950486.1007072,-6439817.3928942215,-15380581.161560168,966058768.2505769,-2814539760.891372,0.2298192562269714,0.005769082261876,0.0075297794284009,0.0002592416569917,1.1878416843206977e-07,1.165035354692364e-05,-3.421682032678052e-07,13,1.4097122524578558,4.338501967255364,6.116039380552398,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
14,13,93854.88609999996,345.68736229306177,1.3830377684637305,381.726340826875,332.8634186730965,1526.9868485137438,88.0,159.8512628624883,227.0,0.834504293520687,0.4895149756503575,18.990645463049574,20.358278765201124,465.30329399220886,1069.0,21763.0,553019.0,15826849.0,20301.0,418166.0,10870810.0,320376224.0,470771.0,9804528.0,257971188.0,7724393322.0,12110907.0,253517480.0,6704294548.0,202515927086.0,1069.0,-1.929123527588672e-12,109961.77923292796,91068.92526433725,1.3820056210533949e-12,4872.582787652009,170227.43927470426,3359067.970654942,85241.90645463052,35373.76300818783,7757498.185217004,26943580.97201164,-66935.80343396348,-326864.8134073203,22167226.87322311,289407075.88224673,0.1708175950067936,0.0005406531134194,0.0002391596551164,1.9095074999558636e-05,1.1573897884286174e-09,2.419773284966207e-07,5.706082267229922e-10,14,1.1467957108310738,4.000213464981398,4.587427644049376,Poorly Segmented,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
24,23,179720.25429999997,478.3585838726213,0.5733219990551371,637.6579758967999,409.18861233438287,2540.7258633103334,83.0,172.15779189057156,251.0,0.7451765562431744,0.766951163590051,35.114802149487055,28.28431851489985,668.4954906355015,2047.0,57898.0,1984136.0,76044442.0,71880.0,2191896.0,77624680.0,3011245770.0,3014016.0,94782354.0,3376550242.0,130648439700.0,139939890.0,4450809312.0,157919024860.0,6061317802554.0,2047.0,8.633094239485217e-13,346530.5266243282,321747.81876369275,-5.663025604007999e-12,158819.18514899875,-1032047.9157369016,47365232.18114928,489964.0214948708,-1620843.0811040702,71253603.83958238,-306329209.46658045,-306664.8657071777,75955973.10873218,-597552952.7066729,20033674054.094803,0.1996307458933907,0.0069181187679827,0.000964302505613,9.682000971066432e-05,2.8688059322886072e-08,7.435651138000891e-06,-7.224816710983942e-09,24,1.558347316312203,3.984464962956145,6.20918028196271,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
26,25,85338.58679999998,329.6307986301859,-0.5476053283824169,414.7150497400929,292.8797245371366,1671.7509822917696,42.0,135.48045267489712,196.0,0.7465437788018433,0.70799326436697,24.92489711934156,23.026748971193417,465.4919432170658,972.0,22382.0,590908.0,16898930.0,24227.0,531353.0,13555467.0,377879285.0,706691.0,15199497.0,381789419.0,10506010653.0,22370765.0,476723189.0,11836871967.0,321735667097.0,972.0,-5.968558980384843e-13,75523.30452674897,-185872.53069484705,4.348521542851813e-12,-26516.047325102856,48302.62393097288,-4482659.618376236,102835.51748971194,248520.24597791643,7182243.367247401,20233762.3020529,-369764.8574552484,-7566502.947144093,-52744212.81106692,-1053993397.7884824,0.1887826445160596,0.0039864362998645,0.0013052388565552,0.0001236281628533,4.385133067513105e-08,5.918151896638273e-06,-2.3309654683166897e-08,26,1.4159909853626889,4.031083471264129,5.707977856554542,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
29,28,256805.93249999997,571.8176882377712,-1.0393922665942488,1009.3266870106254,621.9947493731395,4738.034127954744,85.0,162.74358974358975,255.0,0.5299873165428519,0.7875527809954235,50.37948717948718,40.93982905982906,1018.7478367584392,2925.0,119749.0,6685893.0,435252121.0,147360.0,5458123.0,266557249.0,15268876225.0,8567338.0,307693857.0,14017221843.0,739861985511.0,537604602.0,19075736557.0,830800466863.0,41324676511291.0,2925.0,-1.006128513836302e-11,1783389.40991453,15509489.289671771,3.325340003357269e-12,-574770.2102564108,-23212623.363764197,-917875292.001406,1143416.7692307692,14861760.65975017,995281259.56915,30668975672.960644,-9222993.865877708,-803427318.9492565,-31767593738.78496,-1315846799577.1362,0.3420914520149374,0.0236480662440422,0.0209959256988568,0.0092219729989539,0.0001163493689014,0.0011910995936224,-5.412507813582207e-05,29,1.6227254137239069,4.6942523059482575,7.61748251529429,Poorly Segmented,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
30,29,156629.66959999996,446.5726023991205,-0.3470697292336375,737.6046687692674,326.9090224187112,2697.190665978488,81.0,136.35538116591928,201.0,0.6845740598618573,0.8964209923766284,43.38957399103139,31.298766816143495,732.5997882200074,1784.0,55837.0,1947589.0,72615445.0,77407.0,2245149.0,73977871.0,2633216337.0,3985363.0,110806995.0,3539678925.0,122753165895.0,223575745.0,6064524699.0,190352863681.0,6502954088247.0,1784.0,-1.5631940186722204e-12,199959.75728699556,-858676.5965627453,-9.023892744153272e-12,-177594.64293721967,589800.6145577774,-50995023.88643988,626706.2460762332,1481559.5855844931,79909295.1397731,-117750668.29081744,-3732491.839151328,-122924729.9258397,-320860389.01154745,-29311380961.14796,0.259740921847422,0.0304336941747796,0.0032315576983152,0.0005680194185205,7.57136725836415e-07,9.458395886751356e-05,-1.3780080074664858e-07,30,2.2562995151125858,3.6566887116900895,8.250584967104016,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
31,30,121598.70649999996,393.4771679582497,-0.1472265212405608,507.9150109675818,347.87072631661624,2297.714643055692,136.0,195.98772563176897,255.0,0.7450242065626681,0.7286375668725703,25.91768953068592,21.6129963898917,554.8116179389181,1385.0,29934.0,769182.0,21806694.0,35896.0,756225.0,18793985.0,516429687.0,1181786.0,24366017.0,585773169.0,15498948959.0,44529364.0,903376071.0,21126130967.0,539815315809.0,1385.0,-1.9042545318370685e-12,122218.56606498192,-100652.64345006517,-4.519051799434237e-12,-19595.118411552376,-294416.8216152954,-2199838.719566524,251444.6166064982,-160199.1610092671,17729418.53680082,-85861779.99323156,866474.3455496626,-7093247.420898816,-35558681.21202924,-724694007.9835134,0.1947963261199703,0.0049557860853254,0.0006290721029645,7.75658896709452e-05,8.231767181167208e-09,4.62291592386619e-06,1.5026933967227976e-08,31,1.4600682740556343,4.523817161218624,6.605081914723736,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
36,35,2107.1255999999994,51.79648288874262,0.9535193101285192,64.92553139081956,45.67867939638231,148.9782675560513,200.0,219.79166666666663,255.0,0.8571428571428571,0.7106408541262339,2.583333333333333,2.4166666666666665,67.56803090219515,24.0,58.0,200.0,784.0,62.0,167.0,581.0,2273.0,208.0,567.0,1941.0,7473.0,776.0,2117.0,7091.0,26723.0,24.0,3.996802888650564e-15,59.83333333333333,11.472222222222252,-3.996802888650564e-15,17.166666666666664,-18.638888888888893,82.02430555555554,47.83333333333334,-24.36111111111111,112.27430555555556,-101.00385802469135,-8.472222222222252,86.77430555555557,-137.6072530864198,395.1885529192387,0.1869212962962963,0.0039869604123799,0.0011805928904781,0.0001131707088604,3.024566695148339e-08,3.743110813262303e-06,2.8220658087296508e-08,36,1.4213530743176777,2.294602206014701,3.261439899855121,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
42,41,75154.14639999998,309.3367600969787,0.6675011871180728,541.3491834975183,204.84676585468227,1860.815745784718,148.0,202.2908878504673,255.0,0.6892109500805152,0.9256419997629816,23.75817757009346,19.88084112149533,543.5407698599986,856.0,17018.0,422534.0,11674106.0,20337.0,478704.0,12923250.0,374439288.0,603117.0,15483942.0,436827852.0,12998524098.0,20085489.0,543047496.0,15738469794.0,476307592008.0,856.0,-9.947598300641405e-14,84201.84579439249,-74232.35917984071,-2.529532139305957e-12,74387.33411214955,-73153.34327233848,13242554.446376748,119946.94275700935,-41146.24027753512,15489128.130654609,-21553298.214810304,57086.68843621666,20699743.68716169,-24546200.312943053,3819004936.752476,0.2786116535169581,0.0436050002971548,0.000171674037314,2.95272160028993e-05,4.97663858868339e-10,2.522949479812404e-07,-2.0425034546687395e-09,42,2.642703101700663,3.4373668650656577,9.083940075992098,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
44,43,218526.48409999997,527.4813372320008,0.4879490796263132,715.5623812677856,449.2075414499531,3050.425468646641,88.0,199.74969867416632,255.0,0.7229160615742085,0.7784000755315863,38.38167938931298,27.72559260747288,806.3101416328583,2489.0,69009.0,2391669.0,92435655.0,95532.0,2876314.0,104044818.0,4120332406.0,4453098.0,139206338.0,5140449526.0,205689138326.0,229841040.0,7381739134.0,276079006518.0,11100799643458.0,2489.0,-2.131628207280301e-14,478353.579750904,-400058.2949217575,3.808509063674137e-12,227632.68702290065,-373957.05244142725,78651740.08390306,786419.4045801525,-1732292.6128338715,168445352.2551136,-1206259403.4023438,-1444534.6294505028,202711452.57509452,-1356493015.6530986,75991980716.90598,0.2041563004711379,0.0078732376050729,0.0002419596301028,8.22161518579239e-05,5.358989174437554e-09,5.320600860563917e-06,-1.0283375508363923e-08,44,1.5929438293891764,4.262976294592376,6.7906817833032616,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
45,44,84285.02399999998,327.589721428729,0.2766313504482194,459.2374495937915,267.97111376431616,1565.0756282591024,114.0,201.58541666666667,255.0,0.7723250201126307,0.8121036543730604,31.690625,13.241666666666667,526.8073660267099,960.0,12712.0,224492.0,4623430.0,30423.0,427825.0,7776631.0,161608897.0,1101161.0,15924081.0,290106871.0,5980896993.0,43030179.0,630098089.0,11395471939.0,231715096765.0,960.0,-6.323830348264893e-13,56163.93333333333,163373.59888888887,-4.565237077258644e-12,24973.775000000023,950.4045833330964,1914920.6369322925,137037.11562500003,-239994.9850520833,4998172.031608291,-9270034.418807143,-551885.0003320315,7880409.792913329,-12204502.952442914,481486718.96599936,0.2096365548593027,0.0106378594916351,0.0013344260917999,0.0003794580889463,2.235414870848389e-07,3.764663135540614e-05,1.5145631130237945e-07,45,1.7137572895177664,3.4079878059671658,5.84046394506389,Poorly Segmented,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
46,45,313083.7453999999,631.3720024336488,1.1385674042138465,1054.225006608896,466.8500625537416,4213.865782048283,100.0,185.96017947279864,245.0,0.7531151003167899,0.8966020320246513,34.949523275378574,44.30790802019069,1135.6656466583815,3566.0,158002.0,9424056.0,661693840.0,124630.0,6384788.0,425675970.0,32399488268.0,5307008.0,301478324.0,21601746658.0,1728062474660.0,250617742.0,15457570910.0,1168083298404.0,96821186735186.0,3566.0,2.2687629552820002e-11,2423317.9169938304,29389338.835188325,-4.696687483374262e-12,862693.4234436348,19861423.768400952,1552654441.7669342,951248.9141895684,6034453.909265204,956365051.6785468,26199543921.93213,-1351049.7529141123,559258908.900809,13803729649.33737,1102563754949.7805,0.2653721578086835,0.0318105459789501,0.0066600818039976,0.0027703106656664,1.188035086753233e-05,0.0004917003541384,6.766299472123305e-07,46,2.258166146197182,3.997121824688013,9.026165186736378,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
49,48,1404.7503999999997,42.291651182739805,-0.0621774972733807,54.23574935762335,37.912450186146735,131.8459053971795,141.0,159.0,186.0,0.8888888888888888,0.7150917246099181,2.6875,1.1875,56.99548490889431,16.0,19.0,39.0,91.0,43.0,50.0,100.0,230.0,149.0,154.0,292.0,646.0,577.0,530.0,940.0,1970.0,16.0,0.0,16.4375,5.6484375,0.0,-1.0625,-2.2890625,-1.912841796875,33.4375,-17.2265625,29.944580078125,-22.78253173828125,-3.1640625,6.723876953125,-15.98516845703125,12.66736888885498,0.19482421875,0.0044786930084228,0.0031473417766392,0.0001562018878757,-2.0231040210932572e-08,-7.605966175106005e-06,-1.076372322939001e-07,49,1.4305524726397445,2.430977850565041,3.4776413750582704,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
53,52,110711.89089999995,375.4500733337057,-0.2764722842163878,550.529728327396,307.76067269140344,2114.804603880488,88.0,186.74306106264868,255.0,0.7647058823529411,0.8291498310467948,33.4456780333069,19.96669310071372,590.9789067301809,1261.0,25178.0,601682.0,15819434.0,42175.0,792978.0,18557004.0,486992760.0,1668703.0,30453386.0,709017656.0,18695475212.0,71746903.0,1283384208.0,29790761886.0,788263304142.0,1261.0,3.552713678800501e-13,98960.60111022997,-145997.74108385452,6.693312570860144e-12,-49117.28152260105,394760.9217701046,-7000558.782608249,258131.52894528152,420426.8901121357,21065964.19962832,-3738926.7575493,-1330768.285911574,-26518827.56764905,3296379.348684865,-3052146246.686426,0.2245691554639624,0.013836513361165,0.0026050257096552,0.0002983990015969,2.475456754506967e-07,3.5094944052037336e-05,8.908848504692996e-08,53,1.7888241649361776,3.841399465030939,6.8715881902202485,Poorly Segmented,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
54,53,181037.20779999995,480.1080420482425,0.7076923356074896,737.260801066396,403.8391554683034,3033.901886233129,117.0,189.76721629485937,255.0,0.671005532053368,0.8366380185531699,38.30164888457808,28.129970902036856,757.1748523293678,2062.0,58004.0,2107058.0,89643260.0,78978.0,2497523.0,97256851.0,4296003419.0,3586840.0,120289503.0,4812956275.0,215319419883.0,175790184.0,6089632133.0,246584899597.0,11080356345425.0,2062.0,-7.275957614183426e-12,475407.16779825423,3625400.177526741,1.3351098004932282e-11,275874.15809893305,1032391.2246648772,120501600.86148173,561852.3743937927,-1741072.109929714,107210697.3827025,318784628.8027008,-4631447.023155126,130581504.0653142,-490875268.0392691,43564350438.96975,0.2439552208858196,0.0172527888881502,0.0037027884420185,0.0004427342748458,-3.7760973756906617e-07,-4.2088493836559774e-05,4.227837621085621e-07,54,1.8256298109861275,4.115099950851588,7.512649145462208,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
60,59,116594.28319999998,385.2952790526905,-0.1168805367230016,581.4242676756604,316.4113018263988,1960.5562187988207,107.0,178.70030120481928,235.0,0.821273964131107,0.8389552770325152,34.58132530120482,11.560993975903614,665.3359826433559,1328.0,15353.0,275201.0,6034661.0,45924.0,504875.0,8575341.0,178862315.0,1904638.0,19020447.0,297696881.0,5776571811.0,88690770.0,800216105.0,11453485827.0,204458633513.0,1328.0,-2.842170943040401e-13,97705.0594879518,593928.6885263193,-3.907985046680551e-13,-26052.08734939762,-339098.2544046671,-7617222.669597425,316525.2168674699,-1197230.029467267,19084313.29217299,-48305214.59929083,934140.7599070972,-7467371.919913379,1107955.323709859,-1187988214.335982,0.2348798108598296,0.0162679706294985,0.0051635653791865,0.0001738453813286,5.313294825262815e-08,4.838379531489853e-06,1.5590453805144916e-07,60,1.8375584700026384,3.3719889722464944,6.196226896707038,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
63,62,351.1875999999999,21.145825591369903,0.7853981633974483,18.74,18.74,37.48,210.0,228.25,252.0,1.0,0.0,0.5,0.5,20.951956949173027,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,63,1.0,2.0,2.0,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
64,63,5180.017099999999,81.21208416316108,0.9754915411750408,106.4270799846711,81.47157178881432,327.6741729532308,194.0,219.11864406779665,242.0,0.7468354430379747,0.6434175378432042,5.52542372881356,4.372881355932203,126.06045732108063,59.0,258.0,1542.0,10830.0,326.0,1517.0,9617.0,70415.0,2142.0,9991.0,64915.0,486985.0,15146.0,70025.0,461621.0,3524687.0,59.0,1.2434497875801752e-14,413.7966101694915,468.0499856363114,-3.0198066269804264e-14,91.44067796610172,297.0781384659579,1431.7876657301867,340.7118644067797,-386.2088480321746,2579.3015303414663,-688.6325024896099,-454.6124676817011,1820.1055658076043,-947.2444712177864,20750.37948976609,0.2167504954255303,0.0032009420541982,0.0062347585210258,4.408164155264418e-05,-1.568826354198743e-08,-2.426989360152341e-06,1.6968851081585962e-08,64,1.3063093990692232,3.0788608782692,4.021944903709579,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
65,64,45566.59109999999,240.86756881593112,0.0121967600085085,357.95548660123666,205.85070157661707,1271.333226925026,109.0,149.9980732177264,197.0,0.6544766708701135,0.8181017731302852,23.290944123314063,11.745664739884392,395.3207330763212,519.0,6096.0,87262.0,1443774.0,12088.0,142368.0,2078374.0,35234640.0,328876.0,3801260.0,55201174.0,939730148.0,9749374.0,110016528.0,1573370242.0,26650337976.0,519.0,-3.1974423109204513e-13,15660.42774566474,50939.53550068493,3.0198066269804263e-13,386.4046242774567,36882.475569960014,148226.97283764242,47335.06743737957,-79606.69402029253,1063128.9046116057,418086.97399793565,-115415.36101365845,437158.2372931292,1795946.595861887,31043278.214948785,0.2338701414942932,0.0138360583604841,0.003586791218984,0.000185605963667,1.4992117431759154e-07,1.7036169147144876e-05,-2.1395110054188343e-08,65,1.7389082663291608,3.5516517402659464,6.175996570270804,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
67,66,227042.7834,537.6614642799129,0.3176375182354911,675.9243688176941,497.9475865559691,3154.161374043821,79.0,144.31438515081206,200.0,0.7532770171861346,0.6762292230413636,40.22351121423047,32.68909512761021,746.1368124546597,2586.0,84534.0,3257310.0,139038588.0,104018.0,3514366.0,141244442.0,6250380298.0,4987510.0,171533444.0,7029760108.0,315938486444.0,260249570.0,9081461176.0,376517945636.0,17055821380720.0,2586.0,1.3571366253017916e-12,493970.0324825986,265204.78585925064,-1.7976731214730535e-11,114111.70301624136,2763580.0566319064,20931896.90768288,803540.8105181749,-683691.5718046317,123221002.8587432,108271801.0322721,-5008060.022025908,102765116.69225083,455143271.6414476,21795888877.139748,0.1940233303068598,0.0033075984950771,0.0015756550839426,4.5074430841397e-05,1.115288442063498e-08,2.5007242000678776e-06,-4.461880488952189e-09,67,1.357420714683433,4.666441275909288,6.334324051773057,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
69,68,702.3751999999998,29.904713338891398,-1.4483069952314644,36.43846583353629,24.571731882352303,73.3523621588718,217.0,234.625,246.0,0.8888888888888888,0.7384255845247096,1.25,1.25,38.63349971203748,8.0,10.0,20.0,46.0,10.0,12.0,24.0,54.0,16.0,18.0,34.0,72.0,28.0,30.0,54.0,108.0,8.0,0.0,7.5,2.25,0.0,-0.5,0.25,-2.09375,3.5,-0.75,1.65625,-0.65625,-0.75,0.15625,0.71875,-0.681640625,0.171875,0.004150390625,0.0006866455078125,7.629394531250001e-05,4.889443516731267e-09,4.529953002929688e-06,-1.6763806343078617e-08,69,1.4829425132913323,2.013047489265085,2.985233703105572,Incomplete,../Images/Organized images 20230613/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag/L-3_nM-3_au10_mixing-T_oven-T_embed-Ag_01.tif,
